Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
6,Davis,Sacramento Valley,5/20/2025,140,6.92, ,3.50, ,337, ,1.0, ,30.2, ,10.6, ,21.0, ,92, ,17, ,40, ,6.9, ,2.2, ,187.7, ,19.5, 
6,Davis,Sacramento Valley,5/21/2025,141,7.10, ,3.30, ,331, ,1.2, ,31.6, ,9.6, ,21.6, ,93, ,27, ,45, ,9.1, ,2.4, ,208.7, ,19.3, 
6,Davis,Sacramento Valley,5/22/2025,142,7.09, ,0.30, ,337, ,1.1, ,28.6, ,10.2, ,19.6, ,80, ,28, ,48, ,8.2, ,3.1, ,271.1, ,18.8, 
6,Davis,Sacramento Valley,5/23/2025,143,5.77, ,3.00, ,330, ,1.2, ,25.7, ,8.4, ,16.9, ,94, ,38, ,63, ,9.7, ,2.2, ,192.5, ,18.5, 
6,Davis,Sacramento Valley,5/24/2025,144,6.30, ,4.20, ,330, ,1.3, ,27.8, ,9.5, ,18.1, ,95, ,40, ,63, ,11.0, ,2.7, ,233.1, ,18.7, 
6,Davis,Sacramento Valley,5/25/2025,145,6.01, ,0.40, ,328, ,1.2, ,26.7, ,9.6, ,17.1, ,94, ,39, ,63, ,10.1, ,3.0, ,256.5, ,18.2, 
6,Davis,Sacramento Valley,5/26/2025,146,5.91, ,0.00, ,333, ,1.3, ,26.1, ,10.4, ,18.4, ,87, ,41, ,60, ,10.5, ,2.2, ,185.8, ,18.2, 
6,Davis,Sacramento Valley,5/27/2025,147,6.41, ,3.80, ,333, ,1.4, ,30.2, ,11.1, ,20.6, ,95, ,37, ,59, ,12.2, ,1.9, ,167.2, ,19.0, 
6,Davis,Sacramento Valley,5/28/2025,148,6.50, ,1.60, ,334, ,1.4, ,28.6, ,10.9, ,19.2, ,92, ,41, ,61, ,11.6, ,2.8, ,243.0, ,19.0, 
6,Davis,Sacramento Valley,5/29/2025,149,6.37, ,3.20, ,331, ,1.4, ,33.0, ,9.2, ,21.1, ,94, ,30, ,57, ,12.2, ,2.1, ,178.1, ,19.0, 
6,Davis,Sacramento Valley,5/30/2025,150,6.98, ,3.30, ,334, ,1.7, ,37.0, ,13.1, ,25.2, ,95, ,29, ,53, ,14.9, ,1.8, ,159.1, ,20.0, 
6,Davis,Sacramento Valley,5/31/2025,151,7.13, ,0.00, ,325, ,1.7, ,37.4, ,16.5, ,26.6, ,73, ,25, ,49, ,15.1, ,2.0, ,168.7, ,21.0, 
6,Davis,Sacramento Valley,6/1/2025,152,6.60, ,0.40, ,337, ,1.5, ,28.7, ,12.3, ,20.3, ,87, ,45, ,61, ,12.6, ,2.6, ,226.2, ,20.4, 
6,Davis,Sacramento Valley,6/2/2025,153,6.48, ,3.90, ,334, ,1.4, ,30.8, ,10.8, ,20.2, ,93, ,34, ,58, ,11.8, ,2.1, ,183.9, ,19.9, 
6,Davis,Sacramento Valley,6/3/2025,154,6.35, ,3.80, ,334, ,1.5, ,31.0, ,11.9, ,21.3, ,88, ,36, ,59, ,13.0, ,2.1, ,180.7, ,20.0, 
6,Davis,Sacramento Valley,6/4/2025,155,6.91, ,2.20, ,332, ,1.4, ,32.6, ,12.6, ,22.2, ,89, ,31, ,54, ,12.5, ,2.4, ,203.6, ,20.2, 
7,Firebaugh/Telles,San Joaquin Valley,12/4/2024,339,0.34, ,0.00, ,31, ,1.0, ,17.6, ,3.0, ,10.0, ,94, ,57, ,79, ,6.5, ,0.9, ,80.7, ,8.9, 
7,Firebaugh/Telles,San Joaquin Valley,12/5/2024,340,0.36, ,0.00, ,29, ,1.0, ,18.2, ,4.3, ,10.2, ,93, ,54, ,78, ,6.5, ,1.0, ,89.1, ,8.9, 
7,Firebaugh/Telles,San Joaquin Valley,12/6/2024,341,0.38, ,0.00, ,30, ,0.9, ,18.0, ,1.7, ,9.6, ,93, ,56, ,78, ,5.9, ,1.0, ,85.8, ,8.8, 
7,Firebaugh/Telles,San Joaquin Valley,12/7/2024,342,0.29, ,0.00, ,35, ,0.9, ,16.3, ,1.8, ,8.8, ,93, ,64, ,83, ,6.1, ,1.0, ,82.7, ,8.5, 
7,Firebaugh/Telles,San Joaquin Valley,12/8/2024,343,0.44, ,0.00, ,41, ,1.0, ,16.1, ,6.0, ,10.3, ,98, ,58, ,83, ,7.4, ,1.2, ,99.7, ,9.0, 
7,Firebaugh/Telles,San Joaquin Valley,12/9/2024,344,0.13, ,0.10, ,24, ,0.9, ,12.4, ,1.6, ,6.8, ,99, ,68, ,90, ,5.3, ,1.2, ,102.2, ,9.1, 
7,Firebaugh/Telles,San Joaquin Valley,12/10/2024,345,0.27, ,0.00, ,33, ,0.7, ,11.1, ,0.3, ,4.8, ,91, ,67, ,85, ,2.5, ,1.1, ,95.4, ,8.0, 
7,Firebaugh/Telles,San Joaquin Valley,12/11/2024,346,0.30, ,0.00, ,28, ,0.7, ,13.9, ,-1.3, ,5.3, ,98, ,55, ,83, ,2.6, ,1.1, ,91.8, ,7.1, 
7,Firebaugh/Telles,San Joaquin Valley,12/12/2024,347,0.26, ,4.00, ,36, ,1.0, ,13.3, ,3.1, ,8.9, ,97, ,72, ,88, ,7.1, ,1.3, ,111.8, ,7.7, 
7,Firebaugh/Telles,San Joaquin Valley,12/13/2024,348,0.62, ,0.00, ,45, ,1.1, ,15.0, ,5.7, ,10.6, ,95, ,66, ,84, ,7.9, ,2.0, ,175.1, ,9.1, 
7,Firebaugh/Telles,San Joaquin Valley,12/14/2024,349,0.92, ,0.40, ,27, ,1.0, ,18.1, ,5.2, ,12.0, ,88, ,47, ,70, ,6.7, ,2.9,Y,252.7,Y,9.9, 
7,Firebaugh/Telles,San Joaquin Valley,12/15/2024,350,0.28, ,0.00, ,28, ,0.9, ,13.8, ,3.2, ,8.0, ,95, ,59, ,80, ,4.8, ,1.0, ,86.6, ,9.1, 
7,Firebaugh/Telles,San Joaquin Valley,12/16/2024,351,0.44, ,0.30, ,49, ,0.9, ,13.1, ,2.1, ,7.5, ,98, ,65, ,90, ,5.9, ,1.2, ,101.1, ,8.6, 
7,Firebaugh/Telles,San Joaquin Valley,12/17/2024,352,0.07, ,0.10, ,27, ,1.1, ,10.2, ,5.9, ,8.7, ,98, ,89, ,94, ,7.8, ,1.2, ,107.0, ,9.3, 
7,Firebaugh/Telles,San Joaquin Valley,12/18/2024,353,0.30, ,0.00, ,40, ,1.1, ,12.0, ,7.9, ,10.1, ,92, ,78, ,86, ,7.9, ,0.8, ,71.5, ,10.0, 
7,Firebaugh/Telles,San Joaquin Valley,12/19/2024,354,0.34, ,0.00, ,38, ,1.0, ,11.9, ,3.7, ,9.0, ,96, ,76, ,85, ,6.6, ,1.1, ,99.1, ,10.3, 
7,Firebaugh/Telles,San Joaquin Valley,12/20/2024,355,0.07, ,0.10, ,28, ,1.0, ,8.5, ,2.8, ,6.4, ,99, ,96, ,99, ,6.3, ,0.9, ,75.8, ,9.5, 
7,Firebaugh/Telles,San Joaquin Valley,12/21/2024,356,0.19, ,0.10, ,37, ,1.1, ,12.1, ,6.6, ,9.0, ,100, ,82, ,95, ,8.2, ,1.2, ,106.9, ,9.9, 
7,Firebaugh/Telles,San Joaquin Valley,12/22/2024,357,0.29, ,2.50, ,36, ,1.3,Y,16.6, ,10.4, ,12.5, ,97, ,83, ,93,Y,11.4,Y,1.2, ,107.2, ,10.8, 
7,Firebaugh/Telles,San Joaquin Valley,12/23/2024,358,0.32, ,0.10, ,33, ,1.3, ,19.9,Y,8.4, ,13.3, ,98, ,67, ,87, ,11.2, ,1.3, ,112.1, ,11.3, 
7,Firebaugh/Telles,San Joaquin Valley,12/24/2024,359,0.22, ,5.20, ,30, ,1.2, ,15.1, ,6.0, ,10.9, ,97, ,72, ,91, ,9.5, ,1.3, ,108.8, ,11.4, 
7,Firebaugh/Telles,San Joaquin Valley,12/25/2024,360,0.42, ,0.00, ,48, ,0.9, ,12.7, ,2.5, ,7.9, ,95, ,69, ,86, ,5.6, ,1.1, ,91.0, ,10.2, 
7,Firebaugh/Telles,San Joaquin Valley,12/26/2024,361,0.35, ,5.80, ,38, ,1.1, ,14.1, ,5.9, ,9.6, ,97, ,70, ,88, ,7.8, ,1.7, ,149.6, ,10.0, 
7,Firebaugh/Telles,San Joaquin Valley,12/27/2024,362,0.41, ,1.30, ,40, ,1.3, ,17.4, ,9.0, ,12.0, ,97, ,74, ,90, ,10.4, ,2.1, ,178.8, ,10.7, 
7,Firebaugh/Telles,San Joaquin Valley,12/28/2024,363,0.33, ,0.10, ,36, ,1.3, ,18.0, ,7.4, ,12.2, ,97, ,70, ,89, ,10.5, ,1.1, ,97.9, ,10.8, 
7,Firebaugh/Telles,San Joaquin Valley,12/29/2024,364,0.23, ,0.60, ,36, ,1.3,Y,15.3, ,9.0, ,12.3, ,97, ,89, ,94,Y,11.4,Y,1.6, ,138.3, ,11.4, 
7,Firebaugh/Telles,San Joaquin Valley,12/30/2024,365,0.42, ,0.10, ,33, ,0.9, ,14.2, ,3.1, ,8.8, ,96, ,61, ,81, ,5.7, ,1.4, ,122.0, ,10.7, 
7,Firebaugh/Telles,San Joaquin Valley,12/31/2024,366,0.40, ,0.00, ,26, ,0.7, ,13.1, ,2.0, ,7.4, ,84, ,50, ,69, ,2.0, ,1.2, ,101.0, ,9.1, 
7,Firebaugh/Telles,San Joaquin Valley,1/1/2025,001,0.35, ,0.00, ,32, ,0.8, ,14.0, ,0.7, ,7.3, ,91, ,57, ,76, ,3.3, ,1.0, ,82.3, ,8.3, 
7,Firebaugh/Telles,San Joaquin Valley,1/2/2025,002,0.29, ,0.00, ,26, ,0.9, ,15.9, ,2.4, ,8.7, ,90, ,55, ,77, ,4.8, ,1.0, ,87.9, ,8.2, 
7,Firebaugh/Telles,San Joaquin Valley,1/3/2025,003,0.29, ,0.70, ,38, ,1.0, ,14.4, ,5.4, ,9.0, ,98, ,73, ,91, ,7.6, ,1.0, ,86.7, ,8.7, 
7,Firebaugh/Telles,San Joaquin Valley,1/4/2025,004,0.59, ,0.20, ,50, ,0.9, ,14.3, ,2.4, ,8.2, ,98, ,64, ,84, ,5.6, ,1.2, ,105.5, ,8.7, 
7,Firebaugh/Telles,San Joaquin Valley,1/5/2025,005,0.30, ,0.00, ,27, ,0.9, ,14.5, ,3.1, ,8.2, ,94, ,56, ,80, ,4.9, ,1.1, ,98.5, ,8.4, 
7,Firebaugh/Telles,San Joaquin Valley,1/6/2025,006,0.45, ,0.00, ,44, ,0.9, ,15.5, ,1.1, ,8.5, ,94, ,60, ,81, ,5.5, ,1.1, ,93.7, ,8.1, 
7,Firebaugh/Telles,San Joaquin Valley,1/7/2025,007,,N,0.00, ,28, ,0.8, ,17.9, ,5.5, ,11.6, ,89, ,38, ,60, ,4.0, ,1.8, ,154.1, ,8.6, 
7,Firebaugh/Telles,San Joaquin Valley,1/8/2025,008,,N,0.00, ,27, ,0.8, ,14.9, ,0.6, ,7.7, ,97, ,51, ,75, ,3.4, ,1.0, ,83.5, ,8.1, 
7,Firebaugh/Telles,San Joaquin Valley,1/9/2025,009,,N,0.00, ,30, ,0.7, ,16.6, ,0.4, ,7.7, ,87, ,45, ,68, ,2.2, ,1.0, ,85.4, ,6.9, 
7,Firebaugh/Telles,San Joaquin Valley,1/10/2025,010,,N,0.00, ,30, ,0.8, ,18.2, ,0.0, ,8.5, ,90, ,45, ,67, ,2.9, ,1.2, ,105.9, ,6.6, 
7,Firebaugh/Telles,San Joaquin Valley,1/11/2025,011,,N,0.00, ,33, ,0.6, ,17.1, ,3.0, ,10.5, ,87, ,29, ,51, ,0.8, ,2.1, ,178.7, ,6.8, 
7,Firebaugh/Telles,San Joaquin Valley,1/12/2025,012,,N,0.00, ,33, ,0.5, ,14.5, ,0.9, ,7.4, ,68, ,34, ,53, ,-1.5, ,1.4, ,121.4, ,6.2, 
7,Firebaugh/Telles,San Joaquin Valley,1/13/2025,013,,N,0.00, ,34, ,0.6, ,14.4, ,-1.5, ,6.3, ,87, ,37, ,62, ,-0.5, ,1.3, ,112.1, ,5.5, 
7,Firebaugh/Telles,San Joaquin Valley,1/14/2025,014,,N,0.00, ,34, ,0.6, ,15.5, ,-1.9, ,6.9, ,79, ,37, ,58, ,-0.8, ,1.0, ,90.5, ,5.3,Y
7,Firebaugh/Telles,San Joaquin Valley,1/15/2025,015,,N,0.00, ,35, ,0.6, ,17.0, ,-1.8, ,7.1, ,86, ,35, ,60, ,-0.2, ,1.0, ,82.9, ,5.1,Y
7,Firebaugh/Telles,San Joaquin Valley,1/16/2025,016,,N,0.00, ,37, ,0.7, ,17.6, ,-0.6, ,8.1, ,85, ,38, ,61, ,1.0, ,1.1, ,91.8, ,5.1,Y
7,Firebaugh/Telles,San Joaquin Valley,1/17/2025,017,,N,0.00, ,11, ,0.8, ,17.5, ,4.6, ,10.9, ,80, ,40, ,58, ,2.9, ,0.9, ,73.8, ,5.7, 
7,Firebaugh/Telles,San Joaquin Valley,1/18/2025,018,,N,0.00, ,36, ,0.8, ,14.3, ,-0.8, ,6.9, ,91, ,57, ,77, ,3.2, ,1.0, ,82.1, ,5.4,Y
7,Firebaugh/Telles,San Joaquin Valley,1/19/2025,019,,N,0.00, ,38, ,0.7, ,15.4, ,-1.7, ,6.6, ,92, ,52, ,76, ,2.7, ,1.0, ,88.2, ,5.1,Y
7,Firebaugh/Telles,San Joaquin Valley,1/20/2025,020,,N,0.00, ,39, ,0.7, ,14.2, ,-1.2, ,5.9, ,92, ,51, ,71, ,1.1, ,1.3, ,110.5, ,5.1,Y
7,Firebaugh/Telles,San Joaquin Valley,1/21/2025,021,,N,0.00, ,40, ,0.6, ,16.3, ,-2.1, ,6.6, ,77, ,42, ,61, ,-0.4, ,1.0, ,90.3, ,4.7,Y
7,Firebaugh/Telles,San Joaquin Valley,1/22/2025,022,,N,0.00, ,43, ,0.6, ,16.6, ,-0.1, ,7.9, ,78, ,33, ,53, ,-1.1, ,1.1, ,95.3, ,5.0,Y
7,Firebaugh/Telles,San Joaquin Valley,1/23/2025,023,,N,0.00, ,48, ,0.6, ,17.7, ,-1.2, ,7.4, ,85, ,36, ,58, ,-0.2, ,0.9, ,77.6, ,4.8,Y
7,Firebaugh/Telles,San Joaquin Valley,1/24/2025,024,,N,0.00, ,57, ,0.7, ,17.7, ,-0.8, ,8.1, ,80, ,40, ,62, ,1.2, ,0.9, ,79.7, ,5.0,Y
7,Firebaugh/Telles,San Joaquin Valley,1/25/2025,025,,N,1.50, ,56, ,0.8, ,15.5, ,3.1, ,8.4, ,95, ,43, ,74, ,4.0, ,1.5, ,132.3, ,6.0, 
7,Firebaugh/Telles,San Joaquin Valley,1/26/2025,026,,N,4.30, ,59, ,0.9, ,12.6, ,3.5, ,7.8, ,97, ,67, ,87, ,5.7, ,1.4, ,119.0, ,7.1, 
7,Firebaugh/Telles,San Joaquin Valley,1/27/2025,027,,N,0.00, ,51, ,0.6, ,13.4, ,0.2, ,6.1, ,90, ,43, ,69, ,0.8, ,1.0, ,83.8, ,6.3, 
7,Firebaugh/Telles,San Joaquin Valley,1/28/2025,028,,N,0.00, ,53, ,0.7, ,14.8, ,-0.8, ,5.9, ,92, ,41, ,71, ,1.0, ,1.0, ,90.5, ,5.3,Y
7,Firebaugh/Telles,San Joaquin Valley,1/29/2025,029,,N,0.00, ,54, ,0.7, ,14.6, ,-1.1, ,6.6, ,93, ,48, ,73, ,2.1, ,1.1, ,92.7, ,5.1,Y
7,Firebaugh/Telles,San Joaquin Valley,1/30/2025,030,,N,0.00, ,58, ,0.8, ,14.4, ,0.8, ,7.2, ,93, ,57, ,79, ,3.9, ,1.0, ,87.9, ,5.3,Y
7,Firebaugh/Telles,San Joaquin Valley,1/31/2025,031,,N,0.50, ,56, ,0.9, ,14.3, ,3.9, ,9.0, ,92, ,61, ,82, ,6.2, ,0.9, ,78.0, ,6.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/1/2025,032,,N,0.00, ,54, ,1.1, ,17.7, ,8.7, ,12.9, ,92, ,53, ,72, ,8.0, ,1.6, ,134.1, ,8.3, 
7,Firebaugh/Telles,San Joaquin Valley,2/2/2025,033,,N,0.00, ,81, ,1.1, ,22.2, ,4.9, ,13.4, ,94, ,50, ,74, ,8.9, ,1.1, ,91.8, ,9.0, 
7,Firebaugh/Telles,San Joaquin Valley,2/3/2025,034,,N,0.00, ,80, ,1.1, ,19.3, ,6.1, ,12.4, ,94, ,50, ,74, ,8.0, ,1.1, ,95.0, ,9.5, 
7,Firebaugh/Telles,San Joaquin Valley,2/4/2025,035,,N,0.50, ,68, ,1.1, ,21.1, ,9.9, ,14.8, ,80, ,51, ,68, ,8.8, ,4.2,R,359.0,R,10.1, 
7,Firebaugh/Telles,San Joaquin Valley,2/5/2025,036,,N,0.00, ,79, ,0.7, ,14.2, ,2.2, ,8.7, ,86, ,42, ,63, ,2.1, ,1.5, ,127.5, ,9.7, 
7,Firebaugh/Telles,San Joaquin Valley,2/6/2025,037,,N,1.60, ,57, ,1.0, ,16.4, ,0.7, ,10.0, ,85, ,71, ,82, ,7.1, ,3.4,Y,294.4,Y,8.3, 
7,Firebaugh/Telles,San Joaquin Valley,2/7/2025,038,,N,0.00, ,83, ,1.0, ,16.2, ,5.1, ,11.5, ,86, ,56, ,71, ,6.4, ,1.6, ,136.9, ,9.8, 
7,Firebaugh/Telles,San Joaquin Valley,2/8/2025,039,,N,0.00, ,87, ,0.7, ,14.6, ,3.2, ,8.0, ,94, ,45, ,67, ,2.3, ,1.6, ,138.0, ,8.6, 
7,Firebaugh/Telles,San Joaquin Valley,2/9/2025,040,,N,0.00, ,91, ,0.6, ,14.0, ,-1.3, ,6.9, ,76, ,40, ,55, ,-1.4, ,1.5, ,133.0, ,7.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/10/2025,041,,N,0.00, ,98, ,0.5, ,14.8, ,0.9, ,7.4, ,66, ,29, ,47, ,-3.0, ,1.4, ,119.5, ,6.5,Y
7,Firebaugh/Telles,San Joaquin Valley,2/11/2025,042,1.42, ,0.00, ,107, ,0.6, ,15.8, ,-1.9, ,8.0, ,84, ,29, ,54, ,-0.7, ,1.3, ,112.0, ,6.4,Y
7,Firebaugh/Telles,San Joaquin Valley,2/12/2025,043,1.59, ,2.70, ,105, ,0.9, ,15.0, ,4.8, ,10.3, ,95, ,48, ,70, ,5.1, ,1.9, ,164.9, ,8.0, 
7,Firebaugh/Telles,San Joaquin Valley,2/13/2025,044,1.32, ,3.20, ,72, ,1.3, ,19.7, ,10.3, ,13.8, ,95, ,53, ,80, ,10.4, ,3.5,Y,304.6,Y,9.7, 
7,Firebaugh/Telles,San Joaquin Valley,2/14/2025,045,1.58, ,0.10, ,107, ,1.0, ,16.1, ,6.0, ,11.4, ,95, ,48, ,72, ,6.6, ,1.5, ,131.4, ,10.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/15/2025,046,1.63, ,0.00, ,128, ,0.9, ,15.8, ,1.0, ,8.5, ,93, ,57, ,77, ,4.7, ,1.2, ,105.4, ,9.1, 
7,Firebaugh/Telles,San Joaquin Valley,2/16/2025,047,1.97, ,0.00, ,133, ,0.9, ,19.6, ,2.7, ,10.9, ,89, ,43, ,68, ,5.3, ,1.2, ,105.4, ,9.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/17/2025,048,2.04, ,0.00, ,141, ,1.0, ,17.6, ,6.0, ,11.2, ,96, ,45, ,71, ,6.2, ,1.4, ,119.1, ,9.9, 
7,Firebaugh/Telles,San Joaquin Valley,2/18/2025,049,2.13, ,0.00, ,141, ,0.9, ,17.9, ,3.9, ,11.0, ,90, ,49, ,69, ,5.5, ,1.3, ,110.6, ,9.6, 
7,Firebaugh/Telles,San Joaquin Valley,2/19/2025,050,2.32, ,0.00, ,139, ,1.0, ,22.8, ,7.5, ,13.5, ,87, ,38, ,64, ,6.9, ,1.6, ,140.1, ,10.5, 
7,Firebaugh/Telles,San Joaquin Valley,2/20/2025,051,2.60, ,0.00, ,165, ,1.0, ,18.5, ,4.8, ,12.7, ,88, ,44, ,66, ,6.6, ,1.9, ,166.2, ,11.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/21/2025,052,2.43, ,0.00, ,157, ,0.8, ,20.0, ,1.4, ,10.9, ,82, ,45, ,62, ,4.0, ,1.2, ,101.5, ,10.6, 
7,Firebaugh/Telles,San Joaquin Valley,2/22/2025,053,2.72, ,0.00, ,169, ,0.9, ,23.4, ,3.5, ,13.5, ,81, ,33, ,58, ,5.4, ,1.1, ,97.0, ,11.0, 
7,Firebaugh/Telles,San Joaquin Valley,2/23/2025,054,2.63, ,6.20, ,152, ,1.0, ,24.8,Y,6.4, ,15.5, ,86, ,33, ,57, ,7.2, ,1.2, ,103.0, ,12.0, 
7,Firebaugh/Telles,San Joaquin Valley,2/24/2025,055,2.51, ,5.40, ,150, ,1.2, ,24.7,Y,9.7, ,15.7, ,86, ,39, ,67, ,9.7, ,1.5, ,126.9, ,13.2, 
7,Firebaugh/Telles,San Joaquin Valley,2/25/2025,056,2.90, ,0.00, ,176, ,1.0, ,20.4, ,7.9, ,13.6, ,96, ,35, ,66, ,7.4, ,1.5, ,129.7, ,12.9, 
7,Firebaugh/Telles,San Joaquin Valley,2/26/2025,057,3.09, ,0.00, ,191, ,0.8, ,23.7, ,3.6, ,13.5, ,77, ,27, ,49, ,2.9, ,1.2, ,100.4, ,12.4, 
7,Firebaugh/Telles,San Joaquin Valley,2/27/2025,058,2.33, ,0.00, ,146, ,1.0, ,24.3, ,5.4, ,14.4, ,75, ,38, ,61, ,7.0, ,1.1, ,96.2, ,12.5, 
7,Firebaugh/Telles,San Joaquin Valley,2/28/2025,059,2.70, ,0.00, ,141, ,1.0, ,25.5,Y,8.4, ,16.5, ,80, ,28, ,52, ,6.8, ,1.3, ,111.8, ,13.1, 
7,Firebaugh/Telles,San Joaquin Valley,3/1/2025,060,3.52, ,0.00, ,188, ,0.9, ,23.7, ,8.2, ,15.7, ,64, ,31, ,49, ,4.9, ,1.6, ,135.3, ,13.5, 
7,Firebaugh/Telles,San Joaquin Valley,3/2/2025,061,2.34, ,0.00, ,143, ,0.8, ,16.5, ,7.8, ,12.3, ,72, ,41, ,58, ,4.4, ,2.0, ,173.0, ,13.4, 
7,Firebaugh/Telles,San Joaquin Valley,3/3/2025,062,3.14, ,0.00, ,206, ,0.8, ,19.0, ,5.4, ,12.1, ,78, ,39, ,58, ,4.2, ,1.5, ,127.6, ,12.8, 
7,Firebaugh/Telles,San Joaquin Valley,3/4/2025,063,2.64, ,0.00, ,184, ,0.8, ,19.2, ,3.7, ,11.5, ,85, ,36, ,60, ,4.0, ,1.1, ,91.3, ,13.1, 
7,Firebaugh/Telles,San Joaquin Valley,3/5/2025,064,0.19, ,14.70, ,40, ,1.1, ,12.2, ,6.5, ,10.3, ,95, ,66, ,87, ,8.3, ,0.9, ,75.6, ,12.9, 
7,Firebaugh/Telles,San Joaquin Valley,3/6/2025,065,1.71, ,3.70, ,145, ,0.9, ,14.8, ,5.3, ,9.0, ,94, ,59, ,79, ,5.5, ,1.1, ,91.9, ,11.9, 
7,Firebaugh/Telles,San Joaquin Valley,3/7/2025,066,3.06, ,0.00, ,213, ,0.8, ,18.5, ,2.6, ,10.1, ,93, ,36, ,67, ,4.2, ,1.6, ,142.4, ,11.5, 
7,Firebaugh/Telles,San Joaquin Valley,3/8/2025,067,3.24, ,0.00, ,217, ,0.8, ,20.5, ,1.4, ,11.0, ,90, ,33, ,61, ,3.7, ,1.4, ,118.1, ,11.6, 
7,Firebaugh/Telles,San Joaquin Valley,3/9/2025,068,3.57, ,0.00, ,219, ,0.9, ,24.1, ,1.8, ,13.1, ,92, ,25, ,57, ,4.8, ,1.5, ,127.2, ,12.2, 
7,Firebaugh/Telles,San Joaquin Valley,3/10/2025,069,2.99, ,0.00, ,186, ,0.9, ,20.9, ,5.4, ,13.1, ,88, ,42, ,60, ,5.6, ,1.3, ,110.5, ,12.9, 
7,Firebaugh/Telles,San Joaquin Valley,3/11/2025,070,3.27, ,0.00, ,204, ,0.8, ,22.0, ,5.5, ,13.9, ,78, ,33, ,53, ,4.4, ,1.2, ,105.0, ,13.3, 
7,Firebaugh/Telles,San Joaquin Valley,3/12/2025,071,2.20, ,2.20, ,99, ,1.0, ,20.0, ,8.2, ,12.4, ,95, ,44, ,71, ,7.4, ,3.2,Y,274.5,Y,13.1, 
7,Firebaugh/Telles,San Joaquin Valley,3/13/2025,072,1.97, ,5.80, ,158, ,0.9, ,13.6, ,4.9, ,8.8, ,96, ,52, ,76, ,4.8, ,1.8, ,159.5, ,12.3, 
7,Firebaugh/Telles,San Joaquin Valley,3/14/2025,073,1.56, ,6.50, ,129, ,0.9, ,13.6, ,5.0, ,7.9, ,96, ,72, ,87, ,5.9, ,2.6, ,227.0, ,11.1, 
7,Firebaugh/Telles,San Joaquin Valley,3/15/2025,074,2.92, ,0.10, ,210, ,0.9, ,17.4, ,3.2, ,10.4, ,97, ,46, ,72, ,5.5, ,1.0, ,86.0, ,11.6, 
7,Firebaugh/Telles,San Joaquin Valley,3/16/2025,075,3.22, ,0.00, ,213, ,1.0, ,21.3, ,3.3, ,12.4, ,94, ,47, ,72, ,7.5, ,1.6, ,138.4, ,12.2, 
7,Firebaugh/Telles,San Joaquin Valley,3/17/2025,076,1.94, ,4.70, ,134, ,1.1, ,17.2, ,9.1, ,12.5, ,96, ,49, ,75, ,8.1, ,2.0, ,174.9, ,13.2, 
7,Firebaugh/Telles,San Joaquin Valley,3/18/2025,077,3.44, ,0.00, ,250, ,0.9, ,17.5, ,5.0, ,11.1, ,94, ,38, ,64, ,4.7, ,1.7, ,147.0, ,12.8, 
7,Firebaugh/Telles,San Joaquin Valley,3/19/2025,078,2.76, ,0.00, ,179, ,0.8, ,18.5, ,2.0, ,11.5, ,87, ,42, ,60, ,3.9, ,1.4, ,120.8, ,12.5, 
7,Firebaugh/Telles,San Joaquin Valley,3/20/2025,079,3.66, ,0.00, ,237, ,0.9, ,19.3, ,7.5, ,12.7, ,91, ,38, ,62, ,5.5, ,1.8, ,152.0, ,13.2, 
7,Firebaugh/Telles,San Joaquin Valley,3/21/2025,080,3.57, ,0.00, ,222, ,0.9, ,21.0, ,4.5, ,12.9, ,86, ,35, ,60, ,5.4, ,1.4, ,124.6, ,13.5, 
7,Firebaugh/Telles,San Joaquin Valley,3/22/2025,081,3.03, ,0.00, ,192, ,1.1, ,20.9, ,5.8, ,13.5, ,88, ,51, ,70, ,8.2, ,1.5, ,128.0, ,13.9, 
7,Firebaugh/Telles,San Joaquin Valley,3/23/2025,082,4.04, ,0.00, ,251, ,1.1, ,24.5, ,6.6, ,15.9, ,94, ,44, ,63, ,9.0, ,1.3, ,109.0, ,14.7, 
7,Firebaugh/Telles,San Joaquin Valley,3/24/2025,083,4.26, ,0.00, ,257, ,1.3, ,28.2, ,8.2, ,18.6, ,87, ,40, ,61, ,11.0, ,1.2, ,100.6, ,16.1, 
7,Firebaugh/Telles,San Joaquin Valley,3/25/2025,084,4.56, ,0.00, ,253, ,1.4, ,31.7,Y,11.1, ,21.3,Y,86, ,33, ,57,Y,12.5,Y,1.2, ,104.8, ,17.5, 
7,Firebaugh/Telles,San Joaquin Valley,3/26/2025,085,4.38, ,0.00, ,251, ,1.4, ,26.0, ,11.8, ,18.2, ,86, ,46, ,65, ,11.4, ,1.8, ,154.5, ,18.2, 
